group,metric,cycle,mean_payoff,std_payoff,n_runs
inflator,binary,1,0.000000,0.000000,200
inflator,binary,2,0.000000,0.000000,200
inflator,binary,3,0.000000,0.000000,200
inflator,binary,4,0.000000,0.000000,200
inflator,binary,5,0.000000,0.000000,200
inflator,binary,6,-2.500000,0.000000,200
inflator,binary,7,-2.500000,0.000000,200
inflator,binary,8,-2.500000,0.000000,200
inflator,binary,9,-2.500000,0.000000,200
inflator,binary,10,-2.500000,0.000000,200
inflator,binary,11,-2.500000,0.000000,200
inflator,binary,12,-2.500000,0.000000,200
inflator,binary,13,-2.500000,0.000000,200
inflator,binary,14,-2.500000,0.000000,200
inflator,binary,15,-2.500000,0.000000,200
inflator,binary,16,-2.500000,0.000000,200
inflator,binary,17,-2.500000,0.000000,200
inflator,binary,18,-2.500000,0.000000,200
inflator,binary,19,-2.500000,0.000000,200
inflator,binary,20,-2.500000,0.000000,200
inflator,binary,21,-2.500000,0.000000,200
inflator,binary,22,-2.500000,0.000000,200
inflator,binary,23,-2.500000,0.000000,200
inflator,binary,24,-2.500000,0.000000,200
inflator,binary,25,-2.500000,0.000000,200
inflator,binary,26,-2.500000,0.000000,200
inflator,binary,27,-2.500000,0.000000,200
inflator,binary,28,-2.500000,0.000000,200
inflator,binary,29,-2.500000,0.000000,200
inflator,binary,30,-2.500000,0.000000,200
inflator,binary,31,-2.500000,0.000000,200
inflator,binary,32,-2.500000,0.000000,200
inflator,binary,33,-2.500000,0.000000,200
inflator,binary,34,-2.500000,0.000000,200
inflator,binary,35,-2.500000,0.000000,200
inflator,binary,36,-2.500000,0.000000,200
inflator,binary,37,-2.500000,0.000000,200
inflator,binary,38,-2.500000,0.000000,200
inflator,binary,39,-2.500000,0.000000,200
inflator,binary,40,-2.500000,0.000000,200
inflator,binary,41,-2.500000,0.000000,200
inflator,binary,42,-2.500000,0.000000,200
inflator,binary,43,-2.500000,0.000000,200
inflator,binary,44,-2.500000,0.000000,200
inflator,binary,45,-2.500000,0.000000,200
inflator,binary,46,-2.500000,0.000000,200
inflator,binary,47,-2.500000,0.000000,200
inflator,binary,48,-2.500000,0.000000,200
inflator,binary,49,-2.500000,0.000000,200
inflator,binary,50,-2.500000,0.000000,200
inflator,binary,51,-2.500000,0.000000,200
inflator,binary,52,-2.500000,0.000000,200
inflator,binary,53,-2.500000,0.000000,200
inflator,binary,54,-2.500000,0.000000,200
inflator,binary,55,-2.500000,0.000000,200
inflator,binary,56,-2.500000,0.000000,200
inflator,binary,57,-2.500000,0.000000,200
inflator,binary,58,-2.500000,0.000000,200
inflator,binary,59,-2.500000,0.000000,200
inflator,binary,60,-2.500000,0.000000,200
inflator,binary,61,-2.500000,0.000000,200
inflator,binary,62,-2.500000,0.000000,200
inflator,binary,63,-2.500000,0.000000,200
inflator,binary,64,-2.500000,0.000000,200
inflator,binary,65,-2.500000,0.000000,200
inflator,binary,66,-2.500000,0.000000,200
inflator,binary,67,-2.500000,0.000000,200
inflator,binary,68,-2.500000,0.000000,200
inflator,binary,69,-2.500000,0.000000,200
inflator,binary,70,-2.500000,0.000000,200
inflator,binary,71,-2.500000,0.000000,200
inflator,binary,72,-2.500000,0.000000,200
inflator,binary,73,-2.500000,0.000000,200
inflator,binary,74,-2.500000,0.000000,200
inflator,binary,75,-2.500000,0.000000,200
inflator,binary,76,-2.500000,0.000000,200
inflator,binary,77,-2.500000,0.000000,200
inflator,binary,78,-2.500000,0.000000,200
inflator,binary,79,-2.500000,0.000000,200
inflator,binary,80,-2.500000,0.000000,200
inflator,binary,81,-2.500000,0.000000,200
inflator,binary,82,-2.500000,0.000000,200
inflator,binary,83,-2.500000,0.000000,200
inflator,binary,84,-2.500000,0.000000,200
inflator,binary,85,-2.500000,0.000000,200
inflator,binary,86,-2.500000,0.000000,200
inflator,binary,87,-2.500000,0.000000,200
inflator,binary,88,-2.500000,0.000000,200
inflator,binary,89,-2.500000,0.000000,200
inflator,binary,90,-2.500000,0.000000,200
inflator,binary,91,-2.500000,0.000000,200
inflator,binary,92,-2.500000,0.000000,200
inflator,binary,93,-2.500000,0.000000,200
inflator,binary,94,-2.500000,0.000000,200
inflator,binary,95,-2.500000,0.000000,200
inflator,binary,96,-2.500000,0.000000,200
inflator,binary,97,-2.500000,0.000000,200
inflator,binary,98,-2.500000,0.000000,200
inflator,binary,99,-2.500000,0.000000,200
inflator,binary,100,-2.500000,0.000000,200
underreporter,binary,1,0.000000,0.000000,200
underreporter,binary,2,-2.500000,0.000000,200
underreporter,binary,3,-0.500000,0.000000,200
underreporter,binary,4,-0.500000,0.000000,200
underreporter,binary,5,-2.500000,0.000000,200
underreporter,binary,6,-0.500000,0.000000,200
underreporter,binary,7,-0.500000,0.000000,200
underreporter,binary,8,-2.500000,0.000000,200
underreporter,binary,9,-0.500000,0.000000,200
underreporter,binary,10,-0.500000,0.000000,200
underreporter,binary,11,-2.500000,0.000000,200
underreporter,binary,12,-0.500000,0.000000,200
underreporter,binary,13,-0.500000,0.000000,200
underreporter,binary,14,-2.500000,0.000000,200
underreporter,binary,15,-0.500000,0.000000,200
underreporter,binary,16,-0.500000,0.000000,200
underreporter,binary,17,-2.500000,0.000000,200
underreporter,binary,18,-0.500000,0.000000,200
underreporter,binary,19,-0.500000,0.000000,200
underreporter,binary,20,-2.500000,0.000000,200
underreporter,binary,21,-0.500000,0.000000,200
underreporter,binary,22,-0.500000,0.000000,200
underreporter,binary,23,-2.500000,0.000000,200
underreporter,binary,24,-0.500000,0.000000,200
underreporter,binary,25,-0.500000,0.000000,200
underreporter,binary,26,-2.500000,0.000000,200
underreporter,binary,27,-0.500000,0.000000,200
underreporter,binary,28,-0.500000,0.000000,200
underreporter,binary,29,-2.500000,0.000000,200
underreporter,binary,30,-0.500000,0.000000,200
underreporter,binary,31,-0.500000,0.000000,200
underreporter,binary,32,-2.500000,0.000000,200
underreporter,binary,33,-0.500000,0.000000,200
underreporter,binary,34,-0.500000,0.000000,200
underreporter,binary,35,-2.500000,0.000000,200
underreporter,binary,36,-0.500000,0.000000,200
underreporter,binary,37,-0.500000,0.000000,200
underreporter,binary,38,-2.500000,0.000000,200
underreporter,binary,39,-0.500000,0.000000,200
underreporter,binary,40,-0.500000,0.000000,200
underreporter,binary,41,-2.500000,0.000000,200
underreporter,binary,42,-0.500000,0.000000,200
underreporter,binary,43,-0.500000,0.000000,200
underreporter,binary,44,-2.500000,0.000000,200
underreporter,binary,45,-0.500000,0.000000,200
underreporter,binary,46,-0.500000,0.000000,200
underreporter,binary,47,-2.500000,0.000000,200
underreporter,binary,48,-0.500000,0.000000,200
underreporter,binary,49,-0.500000,0.000000,200
underreporter,binary,50,-2.500000,0.000000,200
underreporter,binary,51,-0.500000,0.000000,200
underreporter,binary,52,-0.500000,0.000000,200
underreporter,binary,53,-2.500000,0.000000,200
underreporter,binary,54,-0.500000,0.000000,200
underreporter,binary,55,-0.500000,0.000000,200
underreporter,binary,56,-2.500000,0.000000,200
underreporter,binary,57,-0.500000,0.000000,200
underreporter,binary,58,-0.500000,0.000000,200
underreporter,binary,59,-2.500000,0.000000,200
underreporter,binary,60,-0.500000,0.000000,200
underreporter,binary,61,-0.500000,0.000000,200
underreporter,binary,62,-2.500000,0.000000,200
underreporter,binary,63,-0.500000,0.000000,200
underreporter,binary,64,-0.500000,0.000000,200
underreporter,binary,65,-2.500000,0.000000,200
underreporter,binary,66,-0.500000,0.000000,200
underreporter,binary,67,-0.500000,0.000000,200
underreporter,binary,68,-2.500000,0.000000,200
underreporter,binary,69,-0.500000,0.000000,200
underreporter,binary,70,-0.500000,0.000000,200
underreporter,binary,71,-2.500000,0.000000,200
underreporter,binary,72,-0.500000,0.000000,200
underreporter,binary,73,-0.500000,0.000000,200
underreporter,binary,74,-2.500000,0.000000,200
underreporter,binary,75,-0.500000,0.000000,200
underreporter,binary,76,-0.500000,0.000000,200
underreporter,binary,77,-2.500000,0.000000,200
underreporter,binary,78,-0.500000,0.000000,200
underreporter,binary,79,-0.500000,0.000000,200
underreporter,binary,80,-2.500000,0.000000,200
underreporter,binary,81,-0.500000,0.000000,200
underreporter,binary,82,-0.500000,0.000000,200
underreporter,binary,83,-2.500000,0.000000,200
underreporter,binary,84,-0.500000,0.000000,200
underreporter,binary,85,-0.500000,0.000000,200
underreporter,binary,86,-2.500000,0.000000,200
underreporter,binary,87,-0.500000,0.000000,200
underreporter,binary,88,-0.500000,0.000000,200
underreporter,binary,89,-2.500000,0.000000,200
underreporter,binary,90,-0.500000,0.000000,200
underreporter,binary,91,-0.500000,0.000000,200
underreporter,binary,92,-2.500000,0.000000,200
underreporter,binary,93,-0.500000,0.000000,200
underreporter,binary,94,-0.500000,0.000000,200
underreporter,binary,95,-2.500000,0.000000,200
underreporter,binary,96,-0.500000,0.000000,200
underreporter,binary,97,-0.500000,0.000000,200
underreporter,binary,98,-2.500000,0.000000,200
underreporter,binary,99,-0.500000,0.000000,200
underreporter,binary,100,-0.500000,0.000000,200
mixed,binary,1,0.000000,0.000000,200
mixed,binary,2,0.000000,0.000000,200
mixed,binary,3,0.000000,0.000000,200
mixed,binary,4,0.000000,0.000000,200
mixed,binary,5,0.000000,0.000000,200
mixed,binary,6,0.000000,0.000000,200
mixed,binary,7,-2.500000,0.000000,200
mixed,binary,8,-0.500000,0.000000,200
mixed,binary,9,-2.500000,0.000000,200
mixed,binary,10,-0.500000,0.000000,200
mixed,binary,11,-2.500000,0.000000,200
mixed,binary,12,-0.500000,0.000000,200
mixed,binary,13,-2.500000,0.000000,200
mixed,binary,14,-0.500000,0.000000,200
mixed,binary,15,-2.500000,0.000000,200
mixed,binary,16,-0.500000,0.000000,200
mixed,binary,17,-2.500000,0.000000,200
mixed,binary,18,-0.500000,0.000000,200
mixed,binary,19,-2.500000,0.000000,200
mixed,binary,20,-0.500000,0.000000,200
mixed,binary,21,-2.500000,0.000000,200
mixed,binary,22,-0.500000,0.000000,200
mixed,binary,23,-2.500000,0.000000,200
mixed,binary,24,-0.500000,0.000000,200
mixed,binary,25,-2.500000,0.000000,200
mixed,binary,26,-0.500000,0.000000,200
mixed,binary,27,-2.500000,0.000000,200
mixed,binary,28,-0.500000,0.000000,200
mixed,binary,29,-2.500000,0.000000,200
mixed,binary,30,-0.500000,0.000000,200
mixed,binary,31,-2.500000,0.000000,200
mixed,binary,32,-0.500000,0.000000,200
mixed,binary,33,-2.500000,0.000000,200
mixed,binary,34,-0.500000,0.000000,200
mixed,binary,35,-2.500000,0.000000,200
mixed,binary,36,-0.500000,0.000000,200
mixed,binary,37,-2.500000,0.000000,200
mixed,binary,38,-0.500000,0.000000,200
mixed,binary,39,-2.500000,0.000000,200
mixed,binary,40,-0.500000,0.000000,200
mixed,binary,41,-2.500000,0.000000,200
mixed,binary,42,-0.500000,0.000000,200
mixed,binary,43,-2.500000,0.000000,200
mixed,binary,44,-0.500000,0.000000,200
mixed,binary,45,-2.500000,0.000000,200
mixed,binary,46,-0.500000,0.000000,200
mixed,binary,47,-2.500000,0.000000,200
mixed,binary,48,-0.500000,0.000000,200
mixed,binary,49,-2.500000,0.000000,200
mixed,binary,50,-0.500000,0.000000,200
mixed,binary,51,-2.500000,0.000000,200
mixed,binary,52,-0.500000,0.000000,200
mixed,binary,53,-2.500000,0.000000,200
mixed,binary,54,-0.500000,0.000000,200
mixed,binary,55,-2.500000,0.000000,200
mixed,binary,56,-0.500000,0.000000,200
mixed,binary,57,-2.500000,0.000000,200
mixed,binary,58,-0.500000,0.000000,200
mixed,binary,59,-2.500000,0.000000,200
mixed,binary,60,-0.500000,0.000000,200
mixed,binary,61,-2.500000,0.000000,200
mixed,binary,62,-0.500000,0.000000,200
mixed,binary,63,-2.500000,0.000000,200
mixed,binary,64,-0.500000,0.000000,200
mixed,binary,65,-2.500000,0.000000,200
mixed,binary,66,-0.500000,0.000000,200
mixed,binary,67,-2.500000,0.000000,200
mixed,binary,68,-0.500000,0.000000,200
mixed,binary,69,-2.500000,0.000000,200
mixed,binary,70,-0.500000,0.000000,200
mixed,binary,71,-2.500000,0.000000,200
mixed,binary,72,-0.500000,0.000000,200
mixed,binary,73,-2.500000,0.000000,200
mixed,binary,74,-0.500000,0.000000,200
mixed,binary,75,-2.500000,0.000000,200
mixed,binary,76,-0.500000,0.000000,200
mixed,binary,77,-2.500000,0.000000,200
mixed,binary,78,-0.500000,0.000000,200
mixed,binary,79,-2.500000,0.000000,200
mixed,binary,80,-0.500000,0.000000,200
mixed,binary,81,-2.500000,0.000000,200
mixed,binary,82,-0.500000,0.000000,200
mixed,binary,83,-2.500000,0.000000,200
mixed,binary,84,-0.500000,0.000000,200
mixed,binary,85,-2.500000,0.000000,200
mixed,binary,86,-0.500000,0.000000,200
mixed,binary,87,-2.500000,0.000000,200
mixed,binary,88,-0.500000,0.000000,200
mixed,binary,89,-2.500000,0.000000,200
mixed,binary,90,-0.500000,0.000000,200
mixed,binary,91,-2.500000,0.000000,200
mixed,binary,92,-0.500000,0.000000,200
mixed,binary,93,-2.500000,0.000000,200
mixed,binary,94,-0.500000,0.000000,200
mixed,binary,95,-2.500000,0.000000,200
mixed,binary,96,-0.500000,0.000000,200
mixed,binary,97,-2.500000,0.000000,200
mixed,binary,98,-0.500000,0.000000,200
mixed,binary,99,-2.500000,0.000000,200
mixed,binary,100,-0.500000,0.000000,200
burst_recovery,binary,1,0.000000,0.000000,200
burst_recovery,binary,2,0.000000,0.000000,200
burst_recovery,binary,3,0.000000,0.000000,200
burst_recovery,binary,4,0.000000,0.000000,200
burst_recovery,binary,5,0.000000,0.000000,200
burst_recovery,binary,6,-2.500000,0.000000,200
burst_recovery,binary,7,-2.500000,0.000000,200
burst_recovery,binary,8,-2.500000,0.000000,200
burst_recovery,binary,9,-2.500000,0.000000,200
burst_recovery,binary,10,-2.500000,0.000000,200
burst_recovery,binary,11,-2.500000,0.000000,200
burst_recovery,binary,12,-2.500000,0.000000,200
burst_recovery,binary,13,-2.500000,0.000000,200
burst_recovery,binary,14,-2.500000,0.000000,200
burst_recovery,binary,15,-2.500000,0.000000,200
burst_recovery,binary,16,-0.500000,0.000000,200
burst_recovery,binary,17,-0.500000,0.000000,200
burst_recovery,binary,18,-0.500000,0.000000,200
burst_recovery,binary,19,-0.500000,0.000000,200
burst_recovery,binary,20,-0.500000,0.000000,200
burst_recovery,binary,21,-0.500000,0.000000,200
burst_recovery,binary,22,-0.500000,0.000000,200
burst_recovery,binary,23,-0.500000,0.000000,200
burst_recovery,binary,24,-0.500000,0.000000,200
burst_recovery,binary,25,-0.500000,0.000000,200
burst_recovery,binary,26,-2.500000,0.000000,200
burst_recovery,binary,27,-2.500000,0.000000,200
burst_recovery,binary,28,-2.500000,0.000000,200
burst_recovery,binary,29,-2.500000,0.000000,200
burst_recovery,binary,30,-2.500000,0.000000,200
burst_recovery,binary,31,-2.500000,0.000000,200
burst_recovery,binary,32,-2.500000,0.000000,200
burst_recovery,binary,33,-2.500000,0.000000,200
burst_recovery,binary,34,-2.500000,0.000000,200
burst_recovery,binary,35,-2.500000,0.000000,200
burst_recovery,binary,36,-0.500000,0.000000,200
burst_recovery,binary,37,-0.500000,0.000000,200
burst_recovery,binary,38,-0.500000,0.000000,200
burst_recovery,binary,39,-0.500000,0.000000,200
burst_recovery,binary,40,-0.500000,0.000000,200
burst_recovery,binary,41,-0.500000,0.000000,200
burst_recovery,binary,42,-0.500000,0.000000,200
burst_recovery,binary,43,-0.500000,0.000000,200
burst_recovery,binary,44,-0.500000,0.000000,200
burst_recovery,binary,45,-0.500000,0.000000,200
burst_recovery,binary,46,-2.500000,0.000000,200
burst_recovery,binary,47,-2.500000,0.000000,200
burst_recovery,binary,48,-2.500000,0.000000,200
burst_recovery,binary,49,-2.500000,0.000000,200
burst_recovery,binary,50,-2.500000,0.000000,200
burst_recovery,binary,51,-2.500000,0.000000,200
burst_recovery,binary,52,-2.500000,0.000000,200
burst_recovery,binary,53,-2.500000,0.000000,200
burst_recovery,binary,54,-2.500000,0.000000,200
burst_recovery,binary,55,-2.500000,0.000000,200
burst_recovery,binary,56,-0.500000,0.000000,200
burst_recovery,binary,57,-0.500000,0.000000,200
burst_recovery,binary,58,-0.500000,0.000000,200
burst_recovery,binary,59,-0.500000,0.000000,200
burst_recovery,binary,60,-0.500000,0.000000,200
burst_recovery,binary,61,-0.500000,0.000000,200
burst_recovery,binary,62,-0.500000,0.000000,200
burst_recovery,binary,63,-0.500000,0.000000,200
burst_recovery,binary,64,-0.500000,0.000000,200
burst_recovery,binary,65,-0.500000,0.000000,200
burst_recovery,binary,66,-2.500000,0.000000,200
burst_recovery,binary,67,-2.500000,0.000000,200
burst_recovery,binary,68,-2.500000,0.000000,200
burst_recovery,binary,69,-2.500000,0.000000,200
burst_recovery,binary,70,-2.500000,0.000000,200
burst_recovery,binary,71,-2.500000,0.000000,200
burst_recovery,binary,72,-2.500000,0.000000,200
burst_recovery,binary,73,-2.500000,0.000000,200
burst_recovery,binary,74,-2.500000,0.000000,200
burst_recovery,binary,75,-2.500000,0.000000,200
burst_recovery,binary,76,-0.500000,0.000000,200
burst_recovery,binary,77,-0.500000,0.000000,200
burst_recovery,binary,78,-0.500000,0.000000,200
burst_recovery,binary,79,-0.500000,0.000000,200
burst_recovery,binary,80,-0.500000,0.000000,200
burst_recovery,binary,81,-0.500000,0.000000,200
burst_recovery,binary,82,-0.500000,0.000000,200
burst_recovery,binary,83,-0.500000,0.000000,200
burst_recovery,binary,84,-0.500000,0.000000,200
burst_recovery,binary,85,-0.500000,0.000000,200
burst_recovery,binary,86,-2.500000,0.000000,200
burst_recovery,binary,87,-2.500000,0.000000,200
burst_recovery,binary,88,-2.500000,0.000000,200
burst_recovery,binary,89,-2.500000,0.000000,200
burst_recovery,binary,90,-2.500000,0.000000,200
burst_recovery,binary,91,-2.500000,0.000000,200
burst_recovery,binary,92,-2.500000,0.000000,200
burst_recovery,binary,93,-2.500000,0.000000,200
burst_recovery,binary,94,-2.500000,0.000000,200
burst_recovery,binary,95,-2.500000,0.000000,200
burst_recovery,binary,96,-0.500000,0.000000,200
burst_recovery,binary,97,-0.500000,0.000000,200
burst_recovery,binary,98,-0.500000,0.000000,200
burst_recovery,binary,99,-0.500000,0.000000,200
burst_recovery,binary,100,-0.500000,0.000000,200
greedy,binary,1,0.000000,0.000000,200
greedy,binary,2,0.000000,0.000000,200
greedy,binary,3,0.000000,0.000000,200
greedy,binary,4,0.000000,0.000000,200
greedy,binary,5,0.000000,0.000000,200
greedy,binary,6,0.000000,0.000000,200
greedy,binary,7,0.000000,0.000000,200
greedy,binary,8,0.000000,0.000000,200
greedy,binary,9,0.000000,0.000000,200
greedy,binary,10,0.000000,0.000000,200
greedy,binary,11,0.000000,0.000000,200
greedy,binary,12,0.000000,0.000000,200
greedy,binary,13,0.000000,0.000000,200
greedy,binary,14,0.000000,0.000000,200
greedy,binary,15,0.000000,0.000000,200
greedy,binary,16,0.000000,0.000000,200
greedy,binary,17,0.000000,0.000000,200
greedy,binary,18,0.000000,0.000000,200
greedy,binary,19,0.000000,0.000000,200
greedy,binary,20,0.000000,0.000000,200
greedy,binary,21,0.000000,0.000000,200
greedy,binary,22,0.000000,0.000000,200
greedy,binary,23,0.000000,0.000000,200
greedy,binary,24,0.000000,0.000000,200
greedy,binary,25,0.000000,0.000000,200
greedy,binary,26,0.000000,0.000000,200
greedy,binary,27,0.000000,0.000000,200
greedy,binary,28,0.000000,0.000000,200
greedy,binary,29,0.000000,0.000000,200
greedy,binary,30,0.000000,0.000000,200
greedy,binary,31,0.000000,0.000000,200
greedy,binary,32,0.000000,0.000000,200
greedy,binary,33,0.000000,0.000000,200
greedy,binary,34,0.000000,0.000000,200
greedy,binary,35,0.000000,0.000000,200
greedy,binary,36,0.000000,0.000000,200
greedy,binary,37,0.000000,0.000000,200
greedy,binary,38,0.000000,0.000000,200
greedy,binary,39,0.000000,0.000000,200
greedy,binary,40,0.000000,0.000000,200
greedy,binary,41,0.000000,0.000000,200
greedy,binary,42,0.000000,0.000000,200
greedy,binary,43,0.000000,0.000000,200
greedy,binary,44,0.000000,0.000000,200
greedy,binary,45,0.000000,0.000000,200
greedy,binary,46,0.000000,0.000000,200
greedy,binary,47,0.000000,0.000000,200
greedy,binary,48,0.000000,0.000000,200
greedy,binary,49,0.000000,0.000000,200
greedy,binary,50,0.000000,0.000000,200
greedy,binary,51,0.000000,0.000000,200
greedy,binary,52,0.000000,0.000000,200
greedy,binary,53,0.000000,0.000000,200
greedy,binary,54,0.000000,0.000000,200
greedy,binary,55,0.000000,0.000000,200
greedy,binary,56,0.000000,0.000000,200
greedy,binary,57,0.000000,0.000000,200
greedy,binary,58,0.000000,0.000000,200
greedy,binary,59,0.000000,0.000000,200
greedy,binary,60,0.000000,0.000000,200
greedy,binary,61,0.000000,0.000000,200
greedy,binary,62,0.000000,0.000000,200
greedy,binary,63,0.000000,0.000000,200
greedy,binary,64,0.000000,0.000000,200
greedy,binary,65,0.000000,0.000000,200
greedy,binary,66,0.000000,0.000000,200
greedy,binary,67,0.000000,0.000000,200
greedy,binary,68,0.000000,0.000000,200
greedy,binary,69,0.000000,0.000000,200
greedy,binary,70,0.000000,0.000000,200
greedy,binary,71,0.000000,0.000000,200
greedy,binary,72,0.000000,0.000000,200
greedy,binary,73,0.000000,0.000000,200
greedy,binary,74,0.000000,0.000000,200
greedy,binary,75,0.000000,0.000000,200
greedy,binary,76,0.000000,0.000000,200
greedy,binary,77,0.000000,0.000000,200
greedy,binary,78,0.000000,0.000000,200
greedy,binary,79,0.000000,0.000000,200
greedy,binary,80,0.000000,0.000000,200
greedy,binary,81,0.000000,0.000000,200
greedy,binary,82,0.000000,0.000000,200
greedy,binary,83,0.000000,0.000000,200
greedy,binary,84,0.000000,0.000000,200
greedy,binary,85,0.000000,0.000000,200
greedy,binary,86,0.000000,0.000000,200
greedy,binary,87,0.000000,0.000000,200
greedy,binary,88,0.000000,0.000000,200
greedy,binary,89,0.000000,0.000000,200
greedy,binary,90,0.000000,0.000000,200
greedy,binary,91,0.000000,0.000000,200
greedy,binary,92,0.000000,0.000000,200
greedy,binary,93,0.000000,0.000000,200
greedy,binary,94,0.000000,0.000000,200
greedy,binary,95,0.000000,0.000000,200
greedy,binary,96,0.000000,0.000000,200
greedy,binary,97,0.000000,0.000000,200
greedy,binary,98,0.000000,0.000000,200
greedy,binary,99,0.000000,0.000000,200
greedy,binary,100,0.000000,0.000000,200
inflator,proportional,1,0.007500,0.000000,200
inflator,proportional,2,-0.996250,0.000000,200
inflator,proportional,3,0.003750,0.000000,200
inflator,proportional,4,0.003750,0.000000,200
inflator,proportional,5,0.003750,0.000000,200
inflator,proportional,6,-0.158250,0.000000,200
inflator,proportional,7,-0.320250,0.000000,200
inflator,proportional,8,-0.482250,0.000000,200
inflator,proportional,9,-0.644250,0.000000,200
inflator,proportional,10,-0.806250,0.000000,200
inflator,proportional,11,-0.968250,0.000000,200
inflator,proportional,12,-1.130250,0.000000,200
inflator,proportional,13,-1.292250,0.000000,200
inflator,proportional,14,-1.454250,0.000000,200
inflator,proportional,15,-1.616250,0.000000,200
inflator,proportional,16,-1.778250,0.000000,200
inflator,proportional,17,-1.940250,0.000000,200
inflator,proportional,18,-1.996250,0.000000,200
inflator,proportional,19,-1.996250,0.000000,200
inflator,proportional,20,-1.996250,0.000000,200
inflator,proportional,21,-1.996250,0.000000,200
inflator,proportional,22,-1.996250,0.000000,200
inflator,proportional,23,-1.996250,0.000000,200
inflator,proportional,24,-1.996250,0.000000,200
inflator,proportional,25,-1.996250,0.000000,200
inflator,proportional,26,-1.996250,0.000000,200
inflator,proportional,27,-1.996250,0.000000,200
inflator,proportional,28,-1.996250,0.000000,200
inflator,proportional,29,-1.996250,0.000000,200
inflator,proportional,30,-1.996250,0.000000,200
inflator,proportional,31,-1.996250,0.000000,200
inflator,proportional,32,-1.996250,0.000000,200
inflator,proportional,33,-1.996250,0.000000,200
inflator,proportional,34,-1.996250,0.000000,200
inflator,proportional,35,-1.996250,0.000000,200
inflator,proportional,36,-1.996250,0.000000,200
inflator,proportional,37,-1.996250,0.000000,200
inflator,proportional,38,-1.996250,0.000000,200
inflator,proportional,39,-1.996250,0.000000,200
inflator,proportional,40,-1.996250,0.000000,200
inflator,proportional,41,-1.996250,0.000000,200
inflator,proportional,42,-1.996250,0.000000,200
inflator,proportional,43,-1.996250,0.000000,200
inflator,proportional,44,-1.996250,0.000000,200
inflator,proportional,45,-1.996250,0.000000,200
inflator,proportional,46,-1.996250,0.000000,200
inflator,proportional,47,-1.996250,0.000000,200
inflator,proportional,48,-1.996250,0.000000,200
inflator,proportional,49,-1.996250,0.000000,200
inflator,proportional,50,-1.996250,0.000000,200
inflator,proportional,51,-1.996250,0.000000,200
inflator,proportional,52,-1.996250,0.000000,200
inflator,proportional,53,-1.996250,0.000000,200
inflator,proportional,54,-1.996250,0.000000,200
inflator,proportional,55,-1.996250,0.000000,200
inflator,proportional,56,-1.996250,0.000000,200
inflator,proportional,57,-1.996250,0.000000,200
inflator,proportional,58,-1.996250,0.000000,200
inflator,proportional,59,-1.996250,0.000000,200
inflator,proportional,60,-1.996250,0.000000,200
inflator,proportional,61,-1.996250,0.000000,200
inflator,proportional,62,-1.996250,0.000000,200
inflator,proportional,63,-1.996250,0.000000,200
inflator,proportional,64,-1.996250,0.000000,200
inflator,proportional,65,-1.996250,0.000000,200
inflator,proportional,66,-1.996250,0.000000,200
inflator,proportional,67,-1.996250,0.000000,200
inflator,proportional,68,-1.996250,0.000000,200
inflator,proportional,69,-1.996250,0.000000,200
inflator,proportional,70,-1.996250,0.000000,200
inflator,proportional,71,-1.996250,0.000000,200
inflator,proportional,72,-1.996250,0.000000,200
inflator,proportional,73,-1.996250,0.000000,200
inflator,proportional,74,-1.996250,0.000000,200
inflator,proportional,75,-1.996250,0.000000,200
inflator,proportional,76,-1.996250,0.000000,200
inflator,proportional,77,-1.996250,0.000000,200
inflator,proportional,78,-1.996250,0.000000,200
inflator,proportional,79,-1.996250,0.000000,200
inflator,proportional,80,-1.996250,0.000000,200
inflator,proportional,81,-1.996250,0.000000,200
inflator,proportional,82,-1.996250,0.000000,200
inflator,proportional,83,-1.996250,0.000000,200
inflator,proportional,84,-1.996250,0.000000,200
inflator,proportional,85,-1.996250,0.000000,200
inflator,proportional,86,-1.996250,0.000000,200
inflator,proportional,87,-1.996250,0.000000,200
inflator,proportional,88,-1.996250,0.000000,200
inflator,proportional,89,-1.996250,0.000000,200
inflator,proportional,90,-1.996250,0.000000,200
inflator,proportional,91,-1.996250,0.000000,200
inflator,proportional,92,-1.996250,0.000000,200
inflator,proportional,93,-1.996250,0.000000,200
inflator,proportional,94,-1.996250,0.000000,200
inflator,proportional,95,-1.996250,0.000000,200
inflator,proportional,96,-1.996250,0.000000,200
inflator,proportional,97,-1.996250,0.000000,200
inflator,proportional,98,-1.996250,0.000000,200
inflator,proportional,99,-1.996250,0.000000,200
inflator,proportional,100,-2.000000,0.000000,200
underreporter,proportional,1,0.009750,0.000000,200
underreporter,proportional,2,-1.116250,0.000000,200
underreporter,proportional,3,-1.234000,0.000000,200
underreporter,proportional,4,-0.236250,0.000000,200
underreporter,proportional,5,-1.356250,0.000000,200
underreporter,proportional,6,-1.474000,0.000000,200
underreporter,proportional,7,-0.476250,0.000000,200
underreporter,proportional,8,-1.596250,0.000000,200
underreporter,proportional,9,-1.714000,0.000000,200
underreporter,proportional,10,-0.716250,0.000000,200
underreporter,proportional,11,-1.836250,0.000000,200
underreporter,proportional,12,-1.954000,0.000000,200
underreporter,proportional,13,-0.956250,0.000000,200
underreporter,proportional,14,-2.076250,0.000000,200
underreporter,proportional,15,-2.194000,0.000000,200
underreporter,proportional,16,-1.196250,0.000000,200
